Education,Marital_Status,Income,Kidhome,Teenhome,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Response,Age,FamilySize,CustomerTenure,TotalSpend,Cluster_KMeans,Cluster_GMM,Cluster_HDBSCAN,PCA1,PCA2
3,3,83891.0,0,1,24,217,38,350,111,85,15,1,4,7,10,1,0,0,0,0,0,0,0,51,1,3848,816,1,1,-1,1.02867677264721,1.9976331884029037
2,4,36065.0,1,1,54,18,7,34,10,2,3,3,3,0,3,8,0,0,0,0,0,0,0,57,2,4294,74,3,0,0,-1.6405719046775007,-0.47281630387813683
2,5,39898.0,0,1,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,0,71,1,4341,134,3,3,3,-0.8278928956109259,-0.62011644185837
4,4,51141.0,0,0,96,144,0,7,0,0,6,1,3,1,4,5,0,0,0,0,0,0,0,85,0,4195,157,2,2,-1,0.2472432982762186,0.32229252576773504
2,3,56939.0,0,1,19,256,34,103,90,29,49,2,3,3,10,3,0,0,0,0,0,0,0,49,1,4123,561,3,1,3,-0.0073755620527380635,0.3865717231926032
2,4,80872.0,0,0,60,483,72,567,94,12,108,1,4,4,10,1,0,0,0,0,0,0,0,74,0,3887,1336,1,1,2,2.070612207131988,0.5541581138913907
4,5,72335.0,0,0,2,1285,105,653,28,21,0,1,10,4,8,8,0,0,0,0,0,0,1,49,0,4524,2092,1,1,-1,3.0774982373862723,0.07567046722100491
4,4,61798.0,0,0,13,338,4,89,11,8,13,1,4,2,9,4,0,0,0,0,0,0,0,61,0,4057,463,1,2,-1,0.8009687381587989,1.566911548134395
4,6,76842.0,0,0,37,605,10,345,84,54,32,1,1,8,7,0,0,0,0,0,0,0,0,75,0,3896,1130,1,1,-1,1.945562726079002,1.7135483142635735
2,5,29478.0,1,0,59,8,0,7,3,1,1,1,1,0,3,6,0,0,0,0,0,0,0,49,1,4002,20,0,0,3,-1.3842533778830672,0.013301661603778183
2,4,46998.0,0,1,55,172,41,86,45,6,27,5,5,3,5,7,1,0,0,0,0,0,0,69,1,4454,377,3,3,3,-0.3215379972655643,-1.1446544582311975
2,4,96843.0,0,0,60,448,71,951,40,17,17,1,6,11,10,2,0,0,1,0,0,0,1,35,0,4271,1544,1,1,2,2.9233572477070613,-0.5358419996235276
4,6,56551.0,1,1,48,67,4,32,17,2,16,3,2,1,4,4,0,0,0,0,0,0,0,75,2,3892,138,2,2,-1,-0.9242637562996774,1.989532169386219
3,3,70053.0,0,1,38,512,53,98,81,179,89,3,8,5,10,5,0,0,0,0,0,0,0,60,1,4200,1012,1,1,3,0.9874812368077598,0.6508374836250934
4,6,71670.0,0,0,8,1462,16,128,0,0,160,1,5,3,6,6,0,1,1,0,1,0,1,63,0,4194,1766,1,1,-1,2.5935064376182595,0.9628045803346715
2,3,44359.0,1,1,19,20,0,14,7,3,1,3,2,0,4,3,0,0,0,0,0,0,0,47,2,3851,45,2,0,0,-1.6505401486358708,1.4005913667477077
2,4,40887.0,1,1,32,50,4,44,10,10,43,3,3,1,3,9,0,0,0,0,0,0,1,73,2,4258,161,3,3,0,-1.4287571120355989,-0.12963683082243113
2,2,48877.0,0,1,27,102,1,15,2,0,24,1,3,0,4,7,0,0,0,0,0,0,0,59,1,4014,144,2,2,3,-0.7579020792951439,0.7258625673861221
2,5,74485.0,0,0,58,499,149,815,173,49,49,1,6,7,12,3,0,0,0,0,0,0,0,78,0,4148,1734,1,1,2,2.4437931159894726,-0.4251510739919064
2,5,64474.0,0,1,59,381,35,172,56,86,93,2,8,2,10,5,0,0,0,0,0,0,0,53,1,4089,823,1,1,3,0.5407180660071081,-0.04007768066747833
2,5,77226.0,0,1,29,631,43,239,128,76,21,2,6,8,12,3,0,0,0,0,0,0,0,62,1,3960,1138,1,1,-1,1.188039201913026,0.7126198874194787
2,6,72643.0,0,0,60,526,80,553,123,94,53,1,3,10,7,2,0,0,0,1,0,0,1,76,0,4326,1429,1,1,-1,2.1601108604353323,-1.0999710588467564
3,5,85738.0,0,0,41,913,26,376,17,26,13,1,3,6,11,1,0,1,1,0,0,0,0,47,0,3996,1371,1,1,2,2.399263997264165,0.9193749830923976
2,2,55686.0,0,1,27,673,0,199,37,47,26,2,6,3,5,4,1,0,0,0,0,0,0,59,1,4339,982,3,1,3,0.47973040718224225,-0.2920080374991455
2,4,39062.0,1,0,28,23,0,9,0,0,12,1,1,0,3,4,1,0,0,0,0,0,0,42,1,3935,44,2,0,3,-1.1399285454590438,0.6819413695652567
2,5,34600.0,1,1,8,199,33,60,8,3,15,5,5,2,5,8,0,0,0,0,0,0,1,54,2,4383,318,3,3,0,-1.3769493104113861,-0.46833126856357865
2,3,40794.0,0,1,18,261,23,73,4,23,50,2,6,3,5,7,0,0,0,0,0,0,0,50,1,4287,434,3,3,3,-0.54801046674869,-0.23369187034534916
0,3,54690.0,1,1,76,111,16,37,7,9,18,3,3,1,5,3,0,0,0,0,0,0,0,54,2,4073,198,0,2,-1,-1.243166672356419,-0.9482932642073147
2,3,4428.0,0,1,0,16,4,12,2,4,321,0,25,0,0,1,0,0,0,0,0,0,0,56,1,4106,359,0,2,-1,-1.7756689512873653,0.21797693404551569
0,3,32632.0,0,0,32,63,151,137,153,19,53,2,4,4,8,5,0,0,0,0,0,0,0,62,0,4535,576,0,3,-1,-0.09274663868275772,-2.645011437025188
4,4,38236.0,1,1,2,58,0,18,2,0,10,4,3,0,4,7,0,0,0,0,0,0,0,57,2,4121,88,2,0,-1,-1.4799317674646404,1.7636178380007785
2,3,36781.0,1,0,16,29,1,17,0,3,13,1,2,1,2,8,0,0,0,0,0,0,1,46,1,3919,63,2,0,3,-1.2201011638653396,0.9277212463318796
3,4,31385.0,1,0,56,3,2,12,0,1,9,1,1,0,2,8,1,0,0,0,0,0,1,41,1,4410,27,3,0,3,-1.0866818298174974,-0.5094841427348256
2,3,24570.0,1,0,97,28,34,62,11,14,44,3,4,0,4,9,0,0,0,0,0,0,0,41,1,4326,193,0,2,3,-1.2377916154601905,-1.1801139024968268
4,2,25509.0,1,0,15,40,3,30,10,7,11,3,3,0,3,9,0,0,0,0,0,0,1,51,1,4488,101,3,3,-1,-1.1199288764476076,0.3842708446575795
2,3,94642.0,0,0,35,879,143,797,106,143,143,0,5,7,9,1,0,0,1,1,0,0,0,74,0,3976,2211,1,1,-1,3.4208533662700913,0.6576504167506841
3,3,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,1,4223,140,3,2,-1,-0.28742761054470234,0.8643227619860967
2,4,53201.0,1,1,49,280,7,81,20,0,27,8,6,3,5,7,0,0,0,0,0,0,0,50,2,4341,415,3,3,0,-0.7540823542275672,-0.4640552543815617
2,5,21994.0,0,1,4,9,0,6,3,1,3,1,0,0,3,5,0,0,0,0,0,0,0,68,1,4391,22,3,0,3,-1.4571283746419388,-0.7630194895831296
2,3,57113.0,1,1,45,182,4,33,0,2,42,6,4,1,5,7,0,0,0,0,0,0,0,47,2,4347,263,3,3,0,-0.8248856390738344,-0.30021418496009855
2,3,51373.0,0,0,37,83,2,101,64,26,117,1,3,5,3,4,0,0,0,0,0,0,0,34,0,4211,393,0,2,-1,0.2976820818324827,-0.31099379841797026
2,3,23477.0,1,0,39,38,15,54,3,8,29,3,3,0,4,8,0,0,0,0,0,0,0,39,1,4090,147,0,2,3,-1.4390839912077928,0.07666360832742662
2,3,58116.0,0,1,38,228,19,130,4,11,51,2,3,3,8,2,0,0,0,0,0,0,0,69,1,3916,443,2,2,3,-0.18018093081732411,0.8784824258446786
4,2,72968.0,0,0,8,1092,37,592,145,37,55,1,5,5,8,3,0,0,0,1,0,0,1,62,0,4034,1958,1,1,-1,2.679362643263619,1.8848901923592591
3,3,39791.0,0,1,89,85,15,27,13,13,21,2,3,1,4,7,0,0,0,0,0,0,0,54,1,4297,174,0,2,3,-0.7411238896245004,-0.29320818127056586
3,4,91712.0,0,0,47,1276,24,746,94,29,48,0,9,7,11,3,0,0,1,0,0,0,1,78,0,4094,2217,1,1,-1,3.5048870354418833,0.655815290341562
2,4,94472.0,0,1,75,1017,33,417,108,100,16,1,5,5,5,5,0,1,1,0,0,0,0,67,1,3926,1691,1,1,-1,2.267033999353022,0.6062879410924746
2,5,13672.0,1,1,86,6,2,9,2,1,5,2,1,0,3,8,0,0,0,0,0,0,0,65,2,4277,25,0,0,-1,-2.3216922911230515,-0.9855789888348779
0,3,96547.0,0,0,4,448,21,125,52,101,62,0,7,6,8,2,1,0,1,1,0,0,1,45,0,3876,809,1,1,-1,1.741814570521214,0.1477555937254831
2,3,79205.0,0,0,73,504,23,117,179,28,44,1,6,5,4,4,0,0,0,1,0,0,1,50,0,4508,895,1,1,-1,1.79014784291776,-1.3821180631376218
4,5,56559.0,0,1,46,226,22,133,41,31,31,3,4,3,8,4,0,0,0,0,0,0,0,50,1,4390,484,3,3,3,0.2394321535220069,0.3071680647566783
4,3,32644.0,1,0,38,239,3,141,0,7,23,4,7,1,6,8,1,0,0,0,0,0,0,52,1,4368,413,3,3,3,-0.5947982332523076,0.4799427981050157
0,4,67506.0,0,1,73,90,38,67,33,36,67,1,4,1,6,3,0,0,0,0,0,0,0,45,1,4017,331,0,1,-1,-0.12130459973434493,-0.9893004836264215
2,4,24206.0,1,0,66,7,2,8,3,2,3,1,1,0,3,6,0,0,0,0,0,0,0,55,1,4317,25,0,0,3,-1.421131741294617,-0.969515431197858
4,2,28420.0,1,0,36,4,2,5,2,0,0,1,1,0,2,6,0,0,0,0,0,0,0,58,1,4026,13,2,0,-1,-1.3162017348512052,1.6665050916015307
2,3,22979.0,1,0,29,16,17,19,20,21,22,3,3,2,2,8,0,0,0,0,0,0,1,55,1,4500,115,0,0,3,-1.3192592390492377,-1.1160039232997638
2,4,33279.0,0,0,29,10,3,3,0,0,0,1,0,0,3,3,0,0,0,0,0,0,0,59,0,3856,16,2,0,-1,-0.7668294909647166,0.6492247474211513
3,4,46423.0,1,1,6,68,0,16,0,0,8,3,2,0,4,7,0,0,0,0,0,0,0,53,2,4123,92,2,0,0,-1.3203329850193197,1.1796166566756414
2,3,30368.0,0,1,97,35,0,13,2,0,2,2,2,0,3,8,0,0,0,0,0,0,0,48,1,4073,52,0,0,3,-1.3261648579427678,-0.33525861823671355
2,3,63684.0,0,1,61,575,80,428,208,93,80,3,8,4,8,5,0,0,0,0,0,0,0,55,1,4419,1464,1,1,3,1.3010321999996588,-0.9253504228823561
2,2,41638.0,0,1,68,315,0,31,4,0,91,4,5,5,3,8,1,0,0,0,0,0,0,61,1,4340,441,0,3,3,-0.4986141605981609,-0.739407935790164
4,2,68805.0,0,1,73,182,2,49,17,13,20,1,3,1,7,2,0,0,0,0,0,0,0,66,1,4124,283,2,2,-1,0.21076038123438312,1.3207223367365097
4,5,65814.0,0,1,90,561,14,113,10,14,35,3,8,2,10,5,0,0,0,0,0,0,0,59,1,3958,747,2,1,-1,0.6273023157164742,1.3137394418403547
2,2,71964.0,0,0,81,587,51,932,180,34,86,1,5,6,5,3,0,0,0,0,0,0,0,67,0,4244,1870,1,1,-1,2.4962657862273403,-0.6432542934396419
2,4,39146.0,1,0,1,94,1,33,13,12,12,3,4,0,4,8,0,0,0,0,0,0,0,39,1,4339,165,3,3,3,-0.8469955718115483,-0.3437090668108301
2,5,96876.0,0,0,79,908,43,735,40,194,21,1,7,7,9,2,0,1,1,1,0,0,1,48,0,4166,1941,1,1,-1,3.336951407585288,-0.5114581261856099
1,3,34445.0,0,0,92,228,122,122,208,129,30,6,11,2,8,9,0,0,0,0,0,0,0,44,0,4357,839,0,3,-1,0.2763652288050996,-2.0299201234766207
2,4,68281.0,0,0,31,995,112,417,42,48,41,1,2,9,13,5,0,0,0,0,0,0,1,67,0,4530,1655,1,1,-1,2.3053569168253465,-1.311516604618375
0,3,37284.0,1,1,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,0,50,2,4296,23,0,0,-1,-1.8578433712123192,-1.4972405389888928
2,3,36790.0,0,0,14,3,3,14,15,21,10,1,2,1,2,9,0,0,0,0,0,0,1,42,0,4324,66,0,0,-1,-0.44167826124520376,-0.5476510148911377
2,5,27943.0,1,1,89,12,1,16,4,1,3,3,2,0,3,8,0,0,0,0,0,0,0,58,2,4279,37,0,0,0,-1.8891473968743144,-0.9091879823263129
2,2,22263.0,1,1,31,17,0,2,0,0,2,2,1,0,3,6,0,0,0,0,0,1,0,74,2,3930,21,2,0,0,-2.3085295377489503,0.9816658554388342
2,5,30261.0,1,2,75,8,0,5,0,3,6,1,0,0,3,8,0,0,0,0,0,0,0,53,3,4481,22,3,0,-1,-2.362836474010047,-1.1673115486055043
2,5,28587.0,1,0,42,22,4,17,12,10,13,3,2,0,4,6,0,0,0,0,0,0,0,47,1,3976,78,2,0,3,-1.364889611923069,0.23763678633483187
3,3,43815.0,1,0,53,14,10,29,4,7,15,1,2,0,3,6,0,0,0,0,0,0,0,43,1,4289,79,3,0,3,-0.7416929751966126,0.094849138517437
2,3,48195.0,1,1,53,106,27,68,52,7,5,6,4,2,5,6,0,0,0,0,0,0,0,69,2,3998,265,2,2,0,-1.2276693136514325,0.6489175348989129
3,3,77027.0,0,1,23,820,57,242,45,0,11,2,8,3,6,4,0,0,0,0,0,0,0,73,1,3983,1175,1,1,3,1.2704463274530027,1.5080643897806414
4,3,71322.0,0,1,57,753,43,226,69,10,204,2,8,5,13,4,0,0,0,0,0,0,0,60,1,4337,1305,1,1,3,1.490841779451498,0.6461687479787257
3,3,32765.0,1,0,49,13,3,17,7,3,3,2,2,0,4,5,0,0,0,0,0,0,0,46,1,3965,46,2,0,3,-1.2382889722592956,1.0601756601086294
2,5,29672.0,1,1,6,9,1,3,0,4,8,1,0,0,3,6,0,0,0,0,0,0,0,60,2,4313,25,3,0,-1,-1.8666036461465805,-0.2504518044917639
2,2,23272.0,0,0,29,19,3,6,4,2,12,1,1,0,3,4,0,0,0,0,0,0,0,72,0,4094,46,0,0,-1,-0.9731287393274918,0.03819426542820212
3,5,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,1,4499,874,3,3,-1,0.40917775351701685,-0.344389478054546
0,5,7500.0,1,0,98,5,17,17,13,14,34,4,2,1,3,9,0,0,0,0,0,0,0,40,1,4536,100,0,0,-1,-1.8763552432605344,-3.393377103779925
4,6,68117.0,0,1,80,618,44,215,0,17,36,2,11,8,4,6,1,0,0,0,0,0,1,78,1,4315,930,3,1,-1,1.0610346309159349,0.1881844901129311
2,3,67225.0,0,1,4,315,35,322,46,7,143,3,7,2,11,5,0,0,0,0,0,0,0,70,1,4054,868,1,1,3,0.5897038381264841,0.7974817805759402
2,3,17649.0,1,0,70,15,1,23,0,5,1,3,3,0,3,8,0,0,0,0,0,0,0,49,1,4068,45,0,0,3,-1.7176777969349166,-0.1734743263708498
2,5,55914.0,0,1,32,384,60,364,119,101,232,4,11,6,8,7,0,0,0,0,0,0,0,50,1,4265,1260,3,1,3,0.8247844112964978,-0.440838900322543
2,3,40059.0,1,0,82,110,29,92,28,10,145,1,6,2,3,8,1,0,0,0,0,0,0,41,1,4113,414,0,2,3,-0.6414938884292857,-0.2732177662893853
2,5,60905.0,0,1,27,208,17,76,36,17,38,2,3,3,7,2,0,0,0,0,0,0,0,75,1,4045,392,2,2,3,-0.05735656713167864,0.3874939702415766
2,3,75330.0,1,1,94,555,82,257,93,61,61,4,10,3,12,6,0,0,0,0,0,0,0,48,2,4472,1109,3,3,-1,0.6885763730398363,-1.048419874735016
2,4,60689.0,0,1,23,240,90,216,63,6,24,4,4,4,10,3,0,0,0,0,0,0,0,74,1,4232,639,3,1,3,0.2564302777106369,-0.07246616511542284
2,3,38680.0,1,0,97,11,0,36,15,5,12,1,2,0,3,7,0,0,0,0,0,0,0,41,1,4297,79,0,0,3,-0.9596325764950724,-0.9726929152580488
2,5,61416.0,0,0,25,848,154,323,201,61,78,1,10,3,10,6,1,0,0,0,0,0,0,43,0,4345,1665,1,1,2,2.058124381350104,-0.8390472503833155
2,4,49767.0,0,0,92,202,47,197,55,42,149,1,5,4,8,4,0,0,0,0,0,0,0,34,0,4262,692,0,3,-1,0.6362158693206826,-1.1060852189670365
2,4,83273.0,1,2,98,433,89,650,16,102,102,10,4,6,9,7,0,0,0,0,0,0,0,55,3,4481,1392,3,3,-1,0.6482883279216131,-0.9482777138067718
2,3,29009.0,1,0,19,6,6,15,10,5,2,2,2,0,3,6,0,0,0,0,0,0,0,44,1,4051,44,2,0,3,-1.4114770128657383,0.42907696510274335
3,3,45057.0,1,0,80,37,0,7,3,0,3,1,2,0,3,5,0,0,0,0,0,0,0,46,1,4049,50,2,0,3,-0.8278685396798394,0.6121986696510399
2,3,37150.0,1,0,80,167,37,64,49,34,116,8,4,3,6,7,0,0,0,0,0,0,0,54,1,4495,467,0,3,3,-0.5097162970911489,-1.4749937927971073
2,4,43020.0,1,0,79,45,7,99,4,25,43,3,4,1,4,6,0,0,0,0,0,0,0,55,1,4050,223,0,2,3,-0.7650247589112776,-0.11987301509605086
2,3,53154.0,0,1,50,129,0,21,0,1,7,1,3,1,4,4,0,0,0,0,0,0,0,66,1,3859,158,2,2,3,-0.6517894663006748,0.9283023236514658
2,3,65308.0,0,0,60,713,0,264,120,80,34,1,7,8,12,4,0,0,1,1,0,0,0,52,0,4130,1211,1,1,2,1.5598412490335392,-0.21153727453962423
2,4,76467.0,1,0,44,676,161,426,210,44,58,2,2,5,5,6,0,0,0,0,0,0,1,55,1,4520,1575,1,1,-1,1.8539369925792115,-1.1015994400145244
0,3,81044.0,0,0,0,450,26,535,73,98,26,1,5,6,10,1,0,0,0,0,0,0,0,78,0,4023,1208,1,1,-1,1.7777317998518316,-0.4217309330536576
2,3,32871.0,1,1,28,22,2,12,0,2,5,1,1,0,3,4,0,0,0,0,0,0,0,74,2,4316,43,3,0,0,-1.790259137795826,-0.22295125807193217
2,4,55801.0,1,1,35,367,4,51,6,4,95,6,7,2,6,7,0,0,0,1,0,0,0,50,2,4119,527,2,2,-1,-0.6557720184488806,0.36920581947072045
2,6,76320.0,0,1,49,526,35,214,69,53,35,2,6,3,4,2,0,0,0,0,0,0,0,66,1,3846,932,1,1,-1,0.9218951600753806,0.7883200724426057
3,4,36927.0,1,1,46,51,0,16,0,0,4,2,3,0,3,8,0,0,0,0,0,0,0,70,2,3866,71,2,0,0,-1.7147485534438778,1.5487809452775438
2,5,48794.0,1,1,97,25,0,11,3,0,15,1,1,0,3,4,0,0,0,0,0,0,0,72,2,3842,54,2,0,-1,-1.4414191924353197,0.5446233366633655
2,4,23478.0,0,0,51,28,6,27,12,17,39,1,3,0,3,8,0,0,0,0,0,0,0,60,0,4306,129,0,3,1,-0.7351231537942592,-1.0395008698210675
2,2,71128.0,1,0,80,958,159,447,20,0,31,3,2,10,12,7,0,0,0,0,0,0,0,52,1,4470,1615,1,1,-1,1.6867206451321575,-1.102692585202923
4,2,70179.0,0,1,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,0,49,1,4182,1034,1,1,-1,1.061081969715652,1.670789140498647
2,3,59462.0,0,1,29,724,17,143,0,8,196,2,9,2,12,7,0,0,0,0,0,0,0,75,1,4379,1088,3,1,3,0.7447049063500308,-0.518942771051495
3,5,51381.5,1,1,52,375,42,48,94,66,96,7,4,10,4,3,0,0,0,0,0,0,0,56,2,4246,721,3,3,-1,-0.40749301459811266,0.27015527018096086
2,5,38361.0,1,0,74,39,0,56,20,8,14,3,3,1,3,7,0,0,0,0,0,0,0,56,1,4023,137,0,2,3,-0.9841957671434547,-0.1268628422626737
4,4,51381.5,1,0,82,23,0,15,0,2,7,2,3,0,3,6,0,0,0,0,0,0,0,44,1,4233,47,2,0,-1,-0.4584283868779147,0.5668441255787221
4,5,70038.0,0,0,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,0,43,0,4086,1244,1,1,2,1.9321169601560697,1.0119207334827645
2,5,42554.0,1,1,93,29,1,11,0,0,0,2,2,0,3,4,0,0,0,0,0,0,0,47,2,4372,41,0,0,-1,-1.4166431587833845,-1.1230851988148096
2,3,67445.0,0,1,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,0,51,1,4525,1174,1,1,3,1.1443594992015906,-1.2265821812596776
2,6,67046.0,0,1,92,544,35,133,23,151,107,2,4,5,4,2,0,0,0,0,0,0,0,74,1,4378,993,1,3,-1,0.955003048545224,-1.3391534914493546
2,3,42192.0,0,0,40,40,15,15,17,6,7,1,2,1,3,4,0,0,0,0,0,0,0,77,0,4135,100,0,2,-1,-0.31721079898284316,-0.15254284857712483
4,3,77610.0,0,1,70,1245,33,332,21,33,16,2,4,7,4,7,0,0,0,0,0,0,0,73,1,4447,1680,1,1,-1,2.1292567876774515,0.20893647104863053
2,3,31761.0,1,0,96,19,1,20,16,14,28,2,3,0,4,5,0,0,0,0,0,0,0,41,1,3924,98,2,0,3,-1.298895383906289,0.1472326569169872
2,5,34350.0,1,0,81,16,3,15,2,1,11,1,1,0,3,7,0,0,0,0,0,0,0,46,1,4092,48,0,0,3,-1.1658712050929683,-0.43107301410426796
2,5,54591.0,0,1,63,376,4,94,12,9,24,3,6,2,8,5,0,0,0,0,0,0,0,76,1,4167,519,3,1,3,-0.04145601629415531,-0.3766841039040704
2,3,71866.0,0,1,85,184,178,178,103,39,33,1,6,3,10,3,0,0,0,0,0,0,0,69,1,4025,715,1,1,3,0.5774707433480902,0.20137428138407917
2,3,25293.0,1,0,51,15,0,11,0,2,9,1,1,1,2,8,0,0,0,0,0,0,0,56,1,4126,37,0,0,3,-1.4848932253708467,-0.12312092931988096
4,4,42000.0,0,0,23,124,83,267,85,59,35,2,5,2,11,5,0,0,0,0,0,0,1,38,0,4374,653,3,3,-1,0.5627268365173419,0.319902069022039
2,3,69520.0,0,0,95,627,120,414,121,80,93,1,9,6,5,5,0,0,0,0,0,0,0,42,0,4196,1455,1,1,2,1.9858407641450415,-0.7177686855611618
2,2,64713.0,1,0,11,180,60,241,13,54,54,2,5,5,7,4,0,0,0,0,0,0,1,55,1,3981,602,2,1,3,0.17888785325638593,1.0664136900720995
3,3,27889.0,1,0,42,14,0,4,0,0,8,1,1,1,2,6,0,0,0,0,0,0,0,48,1,4198,26,2,0,3,-1.3070550977866604,0.3588399562283245
1,6,22123.0,0,0,77,3,3,24,34,7,31,1,2,1,3,5,0,0,0,0,0,0,0,65,0,3933,102,0,0,-1,-0.9923164749850196,-0.9347107928120324
2,3,51381.5,1,1,82,71,1,16,0,0,9,4,2,1,3,8,0,0,0,0,0,0,0,54,2,4322,97,0,0,0,-1.1686507822476306,-0.5903109377533826
3,5,51381.5,0,1,83,161,0,22,0,0,24,2,4,1,4,6,0,0,0,0,0,0,0,71,1,4210,207,3,2,3,-0.35932831878949767,-0.09167910210901759
2,3,27803.0,1,0,40,8,26,46,38,9,49,2,3,0,4,8,0,0,0,0,0,0,0,52,1,4511,176,0,3,3,-1.1038922106532003,-1.2165100004174034
2,4,51381.5,0,1,95,264,0,21,12,6,147,3,6,1,5,7,0,0,0,0,0,0,0,70,1,4093,450,0,2,3,-0.2522682925431944,-0.34908743524075264
2,3,51651.0,0,1,32,293,6,23,13,6,92,4,6,2,5,8,0,0,0,0,0,0,0,65,1,4438,433,3,3,3,-0.16283607451944754,-0.7480717258869111
2,3,68487.0,0,0,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,0,37,0,4371,1366,1,1,2,1.9167419110810866,-0.841705067916706
3,6,51381.5,0,0,75,532,126,490,164,126,126,1,5,5,11,1,0,0,1,0,0,0,1,82,0,4081,1564,1,1,-1,1.671943948238354,-0.03880277300049957
2,3,56796.0,0,1,24,656,38,161,62,47,37,3,8,9,7,7,0,0,0,0,0,0,0,56,1,4337,1001,3,1,3,0.553624197911383,-0.35740582790363534
0,3,87000.0,0,0,61,196,25,607,67,17,49,1,4,6,7,2,0,0,0,0,0,0,0,33,0,4400,961,1,1,-1,1.8664505452449554,-2.0894366118563292
2,3,79823.0,0,1,6,835,73,380,114,73,43,1,6,9,7,2,0,1,0,0,0,0,0,66,1,3929,1518,1,1,-1,1.6060103564748172,1.2250648302964684
2,4,30828.0,1,0,16,16,11,15,2,0,12,2,1,1,4,3,0,0,0,0,0,0,0,45,1,4107,56,2,0,3,-1.299976279899452,0.18836452912973006
3,3,34109.0,0,1,39,9,1,5,2,1,4,1,0,0,3,4,0,0,0,0,0,0,0,54,1,4074,22,2,0,3,-1.1824922587440299,0.8219647474459919
3,2,53367.0,1,1,2,229,7,140,10,3,11,7,5,1,8,7,0,0,0,0,0,0,1,51,2,4141,400,2,2,-1,-0.8252488127518243,1.405446032665348
1,5,22390.0,0,0,49,0,1,4,15,1,5,1,1,0,2,7,0,0,0,0,0,0,0,56,0,4090,26,0,0,-1,-1.033065963095571,-1.0589040057127823
2,5,71322.0,0,1,31,121,24,124,24,15,42,1,4,1,7,2,0,0,0,0,0,0,0,49,1,3897,350,2,1,-1,0.14156233592766734,0.8973102797548298
2,0,79244.0,0,0,58,471,102,125,212,61,245,1,4,10,7,1,0,0,1,1,0,0,1,32,0,4396,1216,1,1,-1,2.0156782540335842,-0.598704330350827
3,5,49912.0,0,1,5,520,8,223,32,49,42,4,10,5,7,8,1,0,0,0,0,0,1,76,1,4499,874,3,3,-1,0.40917775351701685,-0.344389478054546
4,3,48699.0,1,1,90,26,1,10,2,0,1,1,1,0,3,5,0,0,0,0,0,0,0,75,2,4243,40,2,0,-1,-1.1656631838342333,0.776638865368103
2,5,80144.0,0,0,47,240,132,445,250,192,108,1,3,7,8,1,0,0,0,0,0,0,0,50,0,4111,1367,1,1,2,2.1950896663839408,-0.14212011541007
2,4,54252.0,1,1,25,178,4,26,8,4,44,5,4,1,5,6,0,0,0,0,0,0,0,69,2,4236,264,3,2,0,-0.9384552203528391,0.09923864453144837
3,3,81929.0,1,0,60,1486,55,278,49,0,185,2,4,4,10,6,1,0,1,0,0,0,1,49,1,4477,2053,1,1,-1,2.579481321083111,-0.39007449325750415
2,3,76068.0,0,1,67,1115,12,128,33,12,76,1,2,3,4,6,0,1,0,0,1,0,0,50,1,4416,1376,1,1,3,1.5697055158981896,-0.8685383511484113
3,3,53204.0,1,1,40,29,0,8,2,0,6,1,1,0,3,4,0,0,0,0,0,0,0,49,2,3940,45,2,0,0,-1.260159299977283,1.6057378116587788
4,5,67911.0,0,1,63,529,0,356,63,28,0,3,6,7,11,3,0,0,0,0,0,0,0,76,1,3877,976,2,1,-1,0.8914503581832216,1.812370081228254
0,3,14796.0,1,0,1,13,3,8,7,4,16,2,1,0,3,9,0,0,0,0,0,0,1,41,1,4489,51,0,0,-1,-1.8154229510389621,-2.097012524676315
4,3,78128.0,0,1,89,934,24,230,16,24,36,2,8,4,6,3,0,1,1,0,0,0,0,51,1,3969,1264,1,1,-1,1.502575977881893,1.5622183533079987
1,3,14188.0,0,0,40,2,7,11,16,12,27,1,2,0,4,6,0,0,0,0,0,0,0,53,0,4325,75,0,0,-1,-1.1705416486830937,-1.5664056224861034
1,3,20425.0,1,0,5,4,12,5,3,16,17,2,2,0,3,7,0,0,0,0,0,0,0,39,1,4447,57,0,0,3,-1.5738317286484307,-1.3539823692790378
3,3,58646.0,0,1,3,62,1,44,6,5,22,1,2,1,4,4,0,0,0,0,0,0,0,63,1,4223,140,3,2,-1,-0.28742761054470234,0.8643227619860967
